x,y,z
3819.8489477872517,-5408.379300630768,595.4661149078586
3703.0,-5316.0,596.0
3653.8929521400387,-5289.029102789241,597.1952185591067
3451.0,-5186.0,603.0
3370.806807908267,-5156.682331526094,605.6809569325253
3303.0,-5152.0,608.0
3289.277159307689,-5150.841064375579,608.42201102631
3107.0,-5134.0,614.0
3082.666792072118,-5131.656714452733,614.8083420392322
2852.0,-5108.0,623.0
2836.6708312418064,-5106.058044783575,623.5881616849643
2756.0,-5081.0,628.0
2710.021676170855,-5062.591894851747,630.752512872233
2688.0,-5053.0,632.0
2569.0,-4985.0,638.0
2519.9921321794386,-4949.5377797710935,640.8465488422428
2474.0,-4907.0,644.0
2357.6103284904025,-4752.63902858826,653.8837220332637
2303.0,-4665.0,659.0
2273.644504758231,-4605.946449604813,661.9699511971638
2262.1847325951962,-4558.614279666742,663.6394924377836
2253.0,-4523.0,665.0
2239.69920081371,-4474.0355837161305,666.9453214731482
2226.0,-4425.0,669.0
2195.0,-4317.0,674.0
2191.0914234476013,-4303.348789605885,674.6369907241224
2164.0251787217776,-4207.914901871785,679.043677226905
2147.0,-4148.0,682.0
2135.5323535968364,-4107.8842371147275,684.1033633044881
2108.0,-4013.0,689.0
2101.728749349025,-3992.069284605061,689.8545325989277
2092.0,-3964.0,691.0
1982.0,-3756.0,703.0
1981.2926276084986,-3754.891614098014,703.0678842035118
1872.9203387715331,-3639.5228397142655,710.5919044327784
1866.0,-3634.0,711.0
1762.185069333606,-3555.7835742003226,717.045105554439
1744.0,-3544.0,718.0
1724.0,-3532.0,719.0
1541.1001083040917,-3456.6365155035305,727.1859624801554
1454.0,-3430.0,731.0
1328.2750746064555,-3409.9714875082723,736.6687386591843
1253.0,-3407.0,740.0
1150.1738484617729,-3400.8126537453713,744.2617361017931
1132.0,-3400.0,745.0
953.6074188059165,-3391.2834076558684,751.5876550341005
903.0,-3384.0,753.0
740.0,-3354.0,757.0
691.5434331160659,-3343.4608785888295,758.056859973599
595.5080134530217,-3307.5960979539445,759.0497037008286
569.0,-3291.0,759.0
