x,y,z
844.0,-3376.0,754.0
839.7215700903945,-3375.5091886365126,754.1054922447385
682.9370344199161,-3351.10409994773,757.6455622398402
630.0645779990315,-3322.805505767794,757.8630482369928
602.0,-3307.0,758.0
565.7163530023724,-3288.4930153150453,758.3044686989532
481.0,-3243.0,759.0
401.06699027945,-3187.6601427498877,759.1572454484032
354.0,-3150.0,759.0
267.0,-3069.0,758.0
228.79892654984172,-3029.785648199286,757.1209800991313
192.0,-2983.0,756.0
164.59621244560995,-2941.0847865876676,755.0768171999796
92.78117324683328,-2815.097470274015,752.4517158256074
81.0,-2793.0,752.0
58.165354361152346,-2745.433593472221,751.0506672821184
50.0,-2699.0,750.0
47.42463146483127,-2681.620747954875,749.5516386770637
32.480940660091534,-2519.2723101723495,745.2574636244665
33.0,-2509.0,745.0
45.66762051932156,-2424.4634593813475,742.9768574405275
56.0,-2381.0,742.0
241.0,-1915.0,741.0
272.0551184003041,-1836.7988341409346,743.2224717917641
326.0,-1698.0,748.0
326.7621364164549,-1696.0107891441996,748.0801024462332
364.0,-1574.0,756.0
364.2782357605367,-1572.4852187106953,756.1114158644349
380.0,-1461.0,764.0
381.45958906935675,-1419.640357720581,766.883229460902
372.0,-1320.0,774.0
350.2872939629104,-1239.3451212586351,780.2946961537067
306.0,-1129.0,789.0
289.41758432927236,-1094.0293446273852,791.5072193666158
211.2233038737438,-981.0869370598177,799.9156262988349
200.0,-969.0,801.0
62.0,-836.0,814.0
45.24925802148223,-821.0683146791671,815.5573479549362
-19.273871313411043,-773.0121695497777,821.4175510177863
-79.0,-750.0,826.0
-141.89985145575204,-721.316160304795,830.6722710953766
-299.0,-648.0,842.0
-334.23371695517335,-632.1577285233052,844.4388154931045
-496.00853648450635,-562.3443485444474,855.1600846382261
-558.0,-537.0,859.0
-637.9855053772902,-507.5938255452371,863.2952151958675
-706.0,-489.0,866.0
-815.1464191611253,-463.1014388791031,869.9191177322007
-876.0,-450.0,872.0
-939.5418552677565,-437.61257414706154,874.0884837240744
-1079.0,-416.0,878.0
-1168.6540855968326,-406.18482700046803,879.6516284237622
-1196.0,-404.0,880.0
-1345.0,-398.0,881.0
-1375.9092127923313,-397.4378666553972,881.2395069595541
-1486.1850509889696,-398.19655564499027,882.1673791342112
-1556.0,-403.0,882.0
-1824.0,-434.0,879.0
-1826.9126419111954,-434.4256479107792,878.9620426598561
-1884.0410362346436,-446.87992748031735,878.2114219614895
-1913.0,-457.0,878.0
-1964.8229093146633,-474.2501353874141,877.7056121469205
-2075.0,-512.0,877.0
-2092.7002917127575,-518.5907725339313,876.842888734858
-2235.501883594417,-578.6686548788651,875.0311748358822
-2303.0,-611.0,874.0
-2428.0,-676.0,872.0
-2429.99288850717,-677.0656293894139,871.9678432406052
-2557.2963384015834,-748.4699081692355,869.9178691353413
-2615.0,-788.0,869.0
-2759.5111598656827,-900.9393863967379,866.7028342227233
-2800.0,-934.0,866.0
-2921.3854524350004,-1056.7195919602477,863.2017231779867
-2932.0,-1070.0,863.0
-3103.0,-1289.0,860.0
-3118.5687214019713,-1309.2683716191093,859.6961975209117
-3184.7756571062255,-1399.9572300518244,857.7104425335317
-3208.0,-1432.0,857.0
-3262.187589345936,-1504.0054256588755,855.7843939402574
-3354.0,-1625.0,854.0
-3510.0,-1831.0,851.0
-3537.004990306264,-1866.0128537812507,850.469972868602
-3659.367466183826,-2012.4169913605065,848.1919607706618
-3675.0,-2031.0,848.0
-3759.0,-2132.0,847.0
-3761.1604786259227,-2134.5919021845,846.9673195156654
-3908.742155599273,-2301.6910987988645,843.5692376563774
-3928.0,-2319.0,843.0
-4020.2277999580765,-2382.7662264611686,840.2439054917967
-4031.0,-2388.0,840.0
-4146.0,-2426.0,838.0
-4199.125780243995,-2437.5789103543616,836.8609983392047
-4387.0,-2467.0,832.0
-4488.296690779607,-2484.2595094363523,829.4759732019518
-4550.0,-2495.0,828.0
-4679.0,-2516.0,825.0
-4782.776973410883,-2532.2243241305673,822.6248442008779
-4853.0,-2543.0,821.0
-5013.0,-2565.0,817.0
-5075.813403046693,-2569.5330940742488,815.0480548525054
-5108.0,-2571.0,814.0
-5183.371731238736,-2572.457668991028,811.5344948973644
-5256.0,-2569.0,809.0
-5345.47668660214,-2558.490215732748,805.5957682157724
-5410.0,-2549.0,803.0
-5476.64148467922,-2537.458890165461,799.9840446452667
-5537.0,-2500.0,799.0
-5617.752820164539,-2428.19913500689,799.877464934381
-5624.0,-2422.0,800.0
-5665.458790071132,-2371.2140371909627,801.5826865499134
-5688.0,-2319.0,803.0
-5697.275548784857,-2298.442842981214,803.0624881956804
-5713.0,-2259.0,803.0
-5742.0065656079705,-2149.4558680602877,803.0283409874304
-5751.0,-2108.0,803.0
-5759.259952395812,-2061.1326793984026,802.8294960983951
-5765.0,-1996.0,802.0
-5773.0,-1918.0,801.0
-5778.76845035995,-1865.5724140260522,800.8709144072299
-5787.0,-1807.0,801.0
-5806.0,-1714.0,801.0
-5817.5235158306095,-1662.0652552680692,800.9915796523726
-5836.811175478319,-1576.3987972365223,800.9969615879643
-5842.0,-1553.0,801.0
-5874.0,-1407.0,801.0
-5879.925956491094,-1379.9188155265815,800.978495641513
-5907.882917364352,-1251.3947981097917,800.9059027713281
-5912.0,-1232.0,801.0
-5940.0,-1099.0,802.0
-5943.026908184324,-1084.8338619162812,802.0915021930986
-5975.0,-938.0,803.0
-5975.700532802946,-934.7870399061161,803.029265166856
-6014.0,-759.0,805.0
-6014.499616320731,-756.7142840514487,805.0302985408804
-6034.657829983634,-665.0961377701866,806.5023865471279
